# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
3.95610839844 0.225701326694 2.54150171583e-07 0.521445760985 0.225701326694 0.225701326694 0.225701326694 0.521445760985 0.117691000053
3.98285644531 0.225691716907 3.25746268909e-07 0.521467963763 0.225691716907 0.225691716907 0.225691716907 0.521467963763 0.117691000053
4.00960449219 0.225682105853 2.60964888011e-07 0.521490171356 0.225682105853 0.225682105853 0.225682105853 0.521490171356 0.117691000053
4.03635253906 0.225672493534 1.63983522292e-07 0.521512383766 0.225672493534 0.225672493534 0.225672493534 0.521512383767 0.117691000053
4.06310058594 0.225662879948 0 0.521534600997 0.225662879948 0.225662879948 0.225662879948 0.521534600997 0.117691000053
4.08984863281 0.225653265095 0 0.521556823049 0.225653265095 0.225653265095 0.225653265095 0.521556823049 0.117691000053
4.11659667969 0.225643648974 1.39506442194e-07 0.521579049924 0.225643648974 0.225643648974 0.225643648974 0.521579049925 0.117691000054
4.14334472656 0.225634031586 0 0.521601281625 0.225634031586 0.225634031586 0.225634031586 0.521601281625 0.117691000054
4.17009277344 0.225624412929 3.35045088226e-07 0.521623518154 0.225624412929 0.225624412929 0.225624412929 0.521623518154 0.117691000054
4.19684082031 0.225614793004 1.00880244736e-07 0.521645759511 0.225614793004 0.225614793004 0.225614793004 0.521645759512 0.117691000054
4.22358886719 0.225605171809 1.98923641124e-07 0.521668005701 0.225605171809 0.225605171809 0.225605171809 0.521668005701 0.117691000054
4.25033691406 0.225595549345 1.7894803878e-07 0.521690256723 0.225595549345 0.225595549345 0.225595549345 0.521690256723 0.117691000054
4.27708496094 0.225585925611 3.28264186949e-07 0.521712512581 0.225585925612 0.225585925612 0.225585925612 0.521712512581 0.117691000054
4.30383300781 0.225576300607 0 0.521734773275 0.225576300607 0.225576300607 0.225576300607 0.521734773276 0.117691000054
4.33058105469 0.225566674332 0 0.52175703881 0.225566674332 0.225566674332 0.225566674332 0.52175703881 0.117691000054
4.35732910156 0.225557046786 2.27761458515e-07 0.521779309185 0.225557046786 0.225557046786 0.225557046786 0.521779309185 0.117691000054
4.38407714844 0.225547417968 1.74412355097e-07 0.521801584404 0.225547417968 0.225547417968 0.225547417968 0.521801584403 0.117691000054
4.41082519531 0.225537787878 0 0.521823864467 0.225537787878 0.225537787878 0.225537787878 0.521823864467 0.117691000054
4.43757324219 0.225528156515 2.54579557737e-07 0.521846149377 0.225528156515 0.225528156515 0.225528156515 0.521846149378 0.117691000054
4.46432128906 0.22551852388 2.39276727459e-07 0.521868439137 0.22551852388 0.22551852388 0.22551852388 0.521868439138 0.117691000054
4.49106933594 0.225508889971 3.19746915247e-07 0.521890733748 0.225508889971 0.225508889971 0.225508889971 0.521890733748 0.117691000054
4.51781738281 0.225499254789 0 0.521913033213 0.225499254789 0.225499254789 0.225499254789 0.521913033212 0.117691000054
4.54456542969 0.225489618332 0 0.521935337531 0.225489618332 0.225489618332 0.225489618332 0.521935337531 0.117691000054
4.57131347656 0.225479980601 0 0.521957646707 0.225479980601 0.225479980601 0.225479980601 0.521957646707 0.117691000054
4.59806152344 0.225470341594 3.63886284782e-07 0.521979960742 0.225470341594 0.225470341594 0.225470341594 0.521979960742 0.117691000054
4.62480957031 0.225460701313 1.92029801558e-07 0.522002279637 0.225460701313 0.225460701313 0.225460701313 0.522002279637 0.117691000054
4.65155761719 0.225451059755 2.56427182598e-07 0.522024603396 0.225451059755 0.225451059755 0.225451059755 0.522024603396 0.117691000054
4.67830566406 0.225441416921 0 0.52204693202 0.225441416921 0.225441416921 0.225441416921 0.52204693202 0.117691000054
